C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_060.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_060.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_060.jpg,0,1,0,4.971311
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_131.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_131.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_131.jpg,0,1,0,5.897252
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_205.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_205.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_205.jpg,0,1,0,6.816034
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_279.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_279.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_279.jpg,0,1,0,7.500436
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_352.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_352.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_352.jpg,0,1,0,8.406763
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_426.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_426.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_426.jpg,0,1,0,9.306016
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_499.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_499.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_499.jpg,0,1,0,9.975833
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_573.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_573.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_573.jpg,0,1,0,10.86275
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_649.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_649.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_649.jpg,0,1,0,11.57845
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_718.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_718.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_718.jpg,0,1,0,12.43609
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_793.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_793.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_793.jpg,0,1,0,13.1485
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_860.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_860.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_860.jpg,0,1,0,13.74203
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_24_59_936.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_24_59_936.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_24_59_936.jpg,0,1,0,14.55754
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_002.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_002.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_002.jpg,0,1,0,15.29004
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_078.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_078.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_078.jpg,0,1,0,16.25121
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_153.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_153.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_153.jpg,0,1,0,17.09678
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_220.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_220.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_220.jpg,0,1,0,17.68035
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_299.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_299.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_299.jpg,0,1,0,18.52463
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_374.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_374.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_374.jpg,0,1,0,19.33741
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_447.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_447.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_447.jpg,0,1,0,20.15481
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_516.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_516.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_516.jpg,0,1,0,20.76387
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_584.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_584.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_584.jpg,0,1,0,21.56287
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_658.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_658.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_658.jpg,0,1,0,22.15795
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_735.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_735.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_735.jpg,0,1,0,22.9461
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_812.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_812.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_812.jpg,0,1,0,23.72766
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_888.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_888.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_888.jpg,0,1,0,24.50278
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_00_963.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_00_963.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_00_963.jpg,0,1,0,25.27164
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_036.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_036.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_036.jpg,0,1,0,25.84422
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_110.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_110.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_110.jpg,0,1,0,26.60225
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_185.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_185.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_185.jpg,0,1,0,27.35419
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_259.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_259.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_259.jpg,0,1,0,27.91418
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_333.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_333.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_333.jpg,0,1,0,28.65556
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_410.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_410.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_410.jpg,0,1,0,29.39096
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_491.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_491.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_491.jpg,0,1,0,30.12042
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_567.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_567.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_567.jpg,0,1,0,30.18995
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_644.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_644.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_644.jpg,0,1,0,30.18991
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_713.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_713.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_713.jpg,0,1,0,30.18991
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_786.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_786.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_786.jpg,0,1,0,30.18992
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_859.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_859.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_859.jpg,0,1,0,30.18994
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_01_931.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_01_931.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_01_931.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_014.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_014.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_014.jpg,0,1,0,30.18991
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_084.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_084.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_084.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_162.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_162.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_162.jpg,0,1,0,30.18992
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_229.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_229.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_229.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_296.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_296.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_296.jpg,0,1,0,30.18992
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_364.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_364.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_364.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_440.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_440.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_440.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_521.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_521.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_521.jpg,0,1,0,30.18992
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_589.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_589.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_589.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_666.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_666.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_666.jpg,0,1,0,30.18995
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_736.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_736.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_736.jpg,0,1,0,30.18994
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_806.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_806.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_806.jpg,0,1,0,30.18994
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_883.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_883.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_883.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_02_958.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_02_958.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_02_958.jpg,0,1,0,30.18994
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_035.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_035.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_035.jpg,0,1,0,30.18994
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_110.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_110.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_110.jpg,0,1,0,30.18991
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_183.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_183.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_183.jpg,0,1,0,30.18994
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_257.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_257.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_257.jpg,0,1,0,30.18991
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_329.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_329.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_329.jpg,0,1,0,30.18991
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_396.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_396.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_396.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_465.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_465.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_465.jpg,0,1,0,30.18992
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_532.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_532.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_532.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_600.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_600.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_600.jpg,0,1,0,30.18993
C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\center_2024_02_18_18_25_03_670.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\left_2024_02_18_18_25_03_670.jpg,C:\Users\oalla\OneDrive\Desktop\Thesis_SiL\Data\IMG\right_2024_02_18_18_25_03_670.jpg,0,1,0,30.18992
